orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2,label,mission
1.9737719,2.1771701,0.2039277,-0.2039277,32350.4373939,4230.6934,-4230.6934,14.2783974,1.7593518,-1.7593518,1029.9824769,4664.23,99.2267,-99.2267,0.697971,,,1,TESS
30.3599812,6.0823745,0.2569184,-0.2569184,19347.5990647,621.8815,-621.8815,11.2141216,0.4613171,-0.4613171,452.3403225,4815,122,-122,0.795118,,,1,TESS
1.6255124,2.6590029,0.2352588,-0.2352588,10095.3614497,746.6269,-746.6269,11.2971803,0.7784328,-0.7784328,1513.1286131,5483.74,114.91,-114.91,1.04426,,,1,TESS
88.495683,6.9510849,0.3972705,-0.3972705,2838.5756569,273.43457,-273.43457,5.1574303,0.5870564,-0.5870564,209.1701491,5509.61,124.841,-124.841,0.939951,0.049598,-0.049598,1,TESS
22.3428773,6.700128,0.2194179,-0.2194179,5934.9200116,242.33246,-242.33246,11.3355032,0.8318238,-0.8318238,804.6793626,6184,129.495,-129.495,1.42864,0.0894347,-0.0894347,1,TESS
,6.6171206,0.5140849,-0.5140849,3767.5217478,397.2976,-397.2976,8.9205086,1.2158191,-1.2158191,875.0669002,6184,129.495,-129.495,1.42864,0.0894347,-0.0894347,1,TESS
31.0343214,12.0587354,0.2191029,-0.2191029,1572.1891091,32.64367,-32.64367,10.1577688,0.5360378,-0.5360378,614.6639792,5234,122,-122,2.56935,,,1,TESS
31.5786847,2.1295055,0.479414,-0.479414,2119.3256676,132.26393,-132.26393,4.8743389,2.462469,-2.462469,581.4317504,5696,99.3593,-99.3593,1.05178,0.0430553,-0.0430553,1,TESS
3.2903136,1.7465253,0.2202443,-0.2202443,15334.2181362,1439.5836,-1439.5836,7.5296069,0.6862121,-0.6862121,629.3977311,3579,157,-157,0.567309,0.0175218,-0.0175218,1,TESS
17.8335899,3.642,1.183,-1.183,289,40.4006,-40.4006,2.16267,0.253211,-0.253211,782,6304,141.297,-141.297,1.43,0.07,-0.07,1,TESS
27.9102929,10.6336018,0.0787041,-0.0787041,18279.5176543,183.45238,-183.45238,19.2884326,0.1336297,-0.1336297,694.8640749,6327,,,1.39013,,,0,TESS
8.8849511,1.9958507,0.3812014,-0.3812014,16966.9658671,1934.3452,-1934.3452,12.6838437,2.6857061,-2.6857061,794.7680813,5160,123,-123,0.977054,,,1,TESS
7.8344688,3.1260803,0.1902987,-0.1902987,2017.3628771,127.67857,-127.67857,3.7973353,0.3555673,-0.3555673,683.7010001,4837,138.283,-138.283,0.731146,0.0558291,-0.0558291,1,TESS
3.0051929,1.8111648,0.3613005,-0.3613005,737.8355831,94.001976,-94.001976,2.1434355,0.97001,-0.97001,940.9761542,4837,138.283,-138.283,0.731146,0.0558291,-0.0558291,1,TESS
5.5460893,2.2804171,0.1922348,-0.1922348,1956.6215347,111.49815,-111.49815,8.8601851,0.9201511,-0.9201511,1588.5463022,6963.86,138.256,-138.256,1.88937,0.0908442,-0.0908442,0,TESS
3.7705865,3.9149764,0.3688026,-0.3688026,12789.7368577,980.5863,-980.5863,15.822462,1.4224659,-1.4224659,1388.6809829,5897,123,-123,1.38188,,,1,TESS
2.7694936,1.031,0.101,-0.101,712,43.4927,-43.4927,1.27326,0.0588576,-0.0588576,602,3807,157,-157,0.47,0.01,-0.01,1,TESS
5.7060868,0.863,0.15,-0.15,821,236.25,-236.25,1.89602,0.173003,-0.173003,593,3807,157,-157,0.47,0.01,-0.01,1,TESS
0.5168347,0.936413,0.044024,-0.044024,33190.706911,1349.0933,-1349.0933,6.597837,3.470252,-3.470252,841.7881825,3274,101,-101,0.273,0.06,-0.06,0,TESS
82.6901439,7.5240298,0.1902623,-0.1902623,6529.5765126,137.81633,-137.81633,6.8236925,0.4793511,-0.4793511,344.1684282,5073,123.9,-123.9,0.831915,0.0509397,-0.0509397,1,TESS
482.8191,10.8504687,0.3417332,-0.3417332,6928.144617,326.08624,-326.08624,6.9087752,0.550251,-0.550251,672.6687765,5073,123.9,-123.9,0.831915,0.0509397,-0.0509397,1,TESS
3.9813082,3.1,0.753,-0.753,464,14.4134,-14.4134,2.36323,0.119024,-0.119024,1561,6011.9,122.6,-122.6,1.16,0.05,-0.05,1,TESS
7.2455997,2.734,0.708,-0.708,1106,1267.01,-1267.01,14.2395,3.94491,-3.94491,1637,6169.1,128.7,-128.7,2.68,0.15,-0.15,1,TESS
2.2251639,1.545,0.772,-0.772,284,47.875,-47.875,1.50436,0.179303,-0.179303,1203,5509,121.7,-121.7,0.92,0.05,-0.05,1,TESS
3.1442556,1.81,0.723,-0.723,2095,276.528,-276.528,4.69096,0.42444,-0.42444,1425,5691,162.2,-162.2,1,0.05,-0.05,0,TESS
11.1684037,5.354,0.399,-0.399,9660,2.15196,-2.15196,12.77,0.620274,-0.620274,1171,5981,139.4,-139.4,1.22,0.06,-0.06,1,TESS
10.9245478,1.8716477,0.3613385,-0.3613385,653.537141,62.396942,-62.396942,1.9015018,1.9580723,-1.9580723,621.4224577,4884,96,-96,0.74413,0.0558769,-0.0558769,1,TESS
3.1129681,2.308,0.637,-0.637,585,42.0986,-42.0986,1.5002,0.16511,-0.16511,977,4104,124.6,-124.6,0.69,0.07,-0.07,0,TESS
4.1137862,5.235,0.504,-0.504,5739,91.5214,-91.5214,15.0368,0.704467,-0.704467,2080,6327,132.2,-132.2,1.88,0.09,-0.09,1,TESS
3.7998536,1.8114914,0.0174733,-0.0174733,25455.0849851,191.82011,-191.82011,13.2670623,1.129092,-1.129092,782.6461795,4133.4,108.675,-108.675,0.759375,0.0643718,-0.0643718,1,TESS
4.5195089,3.1628648,0.0439509,-0.0439509,17738.8625444,178.27176,-178.27176,14.3049176,0.7020652,-0.7020652,1127.8807531,5887,126.911,-126.911,1.0321,0.0495527,-0.0495527,1,TESS
3.2588316,2.2220346,0.0148688,-0.0148688,22743.2337536,110.01012,-110.01012,12.8714868,1.0703219,-1.0703219,1047.3879178,5387.06,142.59,-142.59,0.817114,0.0678241,-0.0678241,1,TESS
2.7908285,2.2599869,0.0191234,-0.0191234,10049.6938823,93.985756,-93.985756,16.7559488,0.8801241,-0.8801241,1705.3403223,6635.91,146.32,-146.32,1.4707,0.076696,-0.076696,1,TESS
23.1438551,5.7659467,0.1802377,-0.1802377,6955.8738937,220.13669,-220.13669,13.2171669,4.9081216,-4.9081216,625.6148603,5356,18.9,-18.9,1.06356,,,0,TESS
6.32668,2.0310601,0.5508015,-0.5508015,520.8002154,68.6017,-68.6017,2.2901554,2.260206,-2.260206,953.9690748,5673,135.223,-135.223,0.975383,0.049706,-0.049706,1,TESS
2.53405,1.944,0.081,-0.081,4070,1126.57,-1126.57,26.5362,6.2141,-6.2141,2162,6497.8,83,-83,1.65,0.07,-0.07,0,TESS
271.938639,11.1292466,0.3885244,-0.3885244,483.1688883,26.114193,-26.114193,3.5295923,0.5558505,-0.5558505,268.5690786,5490.04,148.457,-148.457,1.5819,0.0978291,-0.0978291,1,TESS
0.8706763,1.007,0.155,-0.155,1861,65.792,-65.792,6.52133,0.423479,-0.423479,1729,6121,156.078,-156.078,1.47,0.09,-0.09,0,TESS
49.1077047,2.9402319,0.0259716,-0.0259716,28125.1452075,236.35126,-236.35126,12.3506372,0.9999361,-0.9999361,340.1414927,4358,115.996,-115.996,0.72245,0.0581784,-0.0581784,0,TESS
42.8289152,2.3248526,0.2890348,-0.2890348,85688.8204519,7504.626,-7504.626,8.539416,0.7230957,-0.7230957,186.9161969,3090,159,-159,0.289034,0.010993,-0.010993,0,TESS
10.2829583,3.5348916,0.6153171,-0.6153171,865.1246457,97.14795,-97.14795,2.7186716,1.2306396,-1.2306396,779.8300521,5700,130.62,-130.62,0.894563,0.0439874,-0.0439874,1,TESS
0.8185672,0.9809687,0.0874979,-0.0874979,44712.1811611,3921.006,-3921.006,4.1552603,2.4100754,-2.4100754,5028.0545421,31000,,,0.18,0.104,-0.104,0,TESS
22.0933922,5.4095076,0.034829,-0.034829,2633.6009111,46.651608,-46.651608,9.7603293,0.3757843,-0.3757843,950.1073168,6798.4,109,-109,1.75449,0.0650955,-0.0650955,1,TESS
15.3886607,4.3300643,0.4433065,-0.4433065,407.1050545,41.741627,-41.741627,2.5382638,0.2395857,-0.2395857,779.1712437,6101,127.896,-127.896,1.0623,0.0498995,-0.0498995,1,TESS
3.8361623,2.4128495,0.0453707,-0.0453707,5357.5774934,45.253304,-45.253304,6.2369926,0.4478517,-0.4478517,947.796565,4910,,,0.84738,0.0548341,-0.0548341,1,TESS
4.1876154,3.0070217,0.0769377,-0.0769377,10906.185708,213.36957,-213.36957,13.9002369,0.6506094,-0.6506094,1361.1997652,6675,195,-195,1.23733,0.0545729,-0.0545729,1,TESS
2.9093856,2.075,0.101,-0.101,45160,16.1691,-16.1691,12.8688,0.465005,-0.465005,729,3666,157,-157,0.59,0.02,-0.02,1,TESS
0.2476684,0.401,0.116,-0.116,2460,68.7076,-68.7076,5.81442,,,1599,4886,122,-122,0.75,,,0,TESS
1.734422,2.32,1.258,-1.258,1230,155.073,-155.073,4.24151,1.2984,-1.2984,2326,5890,191,-191,0.94,0.05,-0.05,0,TESS
3.3252703,2.0538144,0.0301296,-0.0301296,34741.7763037,363.10464,-363.10464,11.5039006,0.3623092,-0.3623092,668.9710175,3724,,,0.596801,0.0179141,-0.0179141,1,TESS
6.7934811,1.824,0.541,-0.541,5400,24.0931,-24.0931,15.1938,1.28426,-1.28426,904,6121,128.9,-128.9,1.92,0.1,-0.1,0,TESS
3.0929206,2.248,0.403,-0.403,5640,9.49902,-9.49902,11.6629,0.750498,-0.750498,1290,5787.4,106,-106,1.43,0.07,-0.07,0,TESS
13.6308024,4.3426564,0.1637294,-0.1637294,1179.1033339,39.483753,-39.483753,3.5493962,0.3844907,-0.3844907,710.3089208,6114,194,-194,1.00528,0.0565427,-0.0565427,1,TESS
12.1914558,3.3188127,0.1826303,-0.1826303,2625.0570737,104.49199,-104.49199,4.6131319,0.4213193,-0.4213193,659.6756823,5418,185,-185,0.840971,0.0507437,-0.0507437,1,TESS
3.5857076,2.7072065,0.0136354,-0.0136354,11813.302926,53.431217,-53.431217,15.8525901,0.7387155,-0.7387155,1465.1893915,6400,,,1.34556,0.0625502,-0.0625502,1,TESS
6.4274159,1.277,0.196,-0.196,3940,17.406,-17.406,12.9491,1.05624,-1.05624,705,6227,148.7,-148.7,1.58,0.09,-0.09,0,TESS
1.5732848,2.4285285,0.0236833,-0.0236833,16875.7909849,158.01283,-158.01283,14.7247524,0.7702084,-0.7702084,1603.8131115,5400,,,1.09539,0.0565955,-0.0565955,1,TESS
9.3202467,4.963,0.533,-0.533,2200,3.2391,-3.2391,7.8768,0.526547,-0.526547,1108,5916,160,-160,1.67,0.09,-0.09,1,TESS
4.6498719,4.995,0.11,-0.11,8110,0.815987,-0.815987,16.6839,1.12486,-1.12486,2313,9056,164,-164,1.78,0.12,-0.12,0,TESS
2.5167257,2.5896099,0.0454739,-0.0454739,16406.5457432,208.0753,-208.0753,12.9083148,0.7504706,-0.7504706,1240.0502722,5403,,,0.982638,0.0551458,-0.0551458,1,TESS
9.6578504,5.943,0.619,-0.619,2300,4.26169,-4.26169,9.98401,0.720278,-0.720278,1117,5557,131.3,-131.3,2.09,0.11,-0.11,1,TESS
2.9444273,2.4478494,0.0195613,-0.0195613,20291.3838652,140.54343,-140.54343,12.7921539,0.8487273,-0.8487273,1076.5451049,5150,,,0.88727,0.0584598,-0.0584598,1,TESS
2.921685,3.17791,0.030233,-0.030233,17562.44572,227.46902,-227.46902,19.091127,3.182325,-3.182325,1576.1185868,6332,196,-196,1.37266,0.22851,-0.22851,0,TESS
2.7817379,2.1508237,0.0164589,-0.0164589,12808.3940801,80.18528,-80.18528,12.6841023,0.6069252,-0.6069252,1270.3448387,5600,,,1.02095,0.0485654,-0.0485654,1,TESS
4.2809767,3.145,0.188,-0.188,7520,2.402,-2.402,13.0113,0.672296,-0.672296,1279,5964,130.5,-130.5,1.49,0.07,-0.07,1,TESS
6.8659582,3.455761,0.2482507,-0.2482507,334.0145589,18.618645,-18.618645,2.8144915,0.841036,-0.841036,1224.6157859,6212.63,49.0057,-49.0057,1.5000401,0.0580779,-0.0580779,1,TESS
1.4700596,2.18,0.404,-0.404,4760,14.9262,-14.9262,16.1051,,,1990,6308,122,-122,2.12,,,0,TESS
10.3311664,5.626,0.278,-0.278,4577,78.9664,-78.9664,11.9428,0.601647,-0.601647,1111,5760,189,-189,1.73,0.09,-0.09,1,TESS
3.190373,2.684,0.294,-0.294,42550,74.2181,-74.2181,12.0669,0.719336,-0.719336,820,3722,157,-157,0.6,0.02,-0.02,0,TESS
10.8717,2.943958,0.429073,-0.429073,14603.37238,1752.6406,-1752.6406,9.098964,23.361732,-23.361732,373.250606,3692,65,-65,0.488,0.074,-0.074,0,TESS
736.5601487,4.183,0.205,-0.205,3600,9.66992,-9.66992,13.9475,,,,5895.4,,,1.31,,,0,TESS
0.9855374,1.18,0.168,-0.168,3290,7.43254,-7.43254,10.8393,,,1732,6198.4,88.5,-88.5,1.76,,,0,TESS
4.3780807,5.3900978,0.0295621,-0.0295621,7074.3931388,33.208263,-33.208263,15.1767346,0.8269774,-0.8269774,1469.9084134,5570,,,1.79224,0.0968467,-0.0968467,1,TESS
0.760019,0.638738,0.2108883,-0.2108883,1865.5886518,137.7442,-137.7442,7.2902589,5.471068,-5.471068,2529.0245379,5690.2,141.2,-141.2,1.65999,0.100274,-0.100274,0,TESS
4.728681,4.533,0.191,-0.191,9990,3.20954,-3.20954,8.96336,0.808714,-0.808714,1075,4425,90,-90,0.9,0.08,-0.08,0,TESS
2.3992876,2.545,0.418,-0.418,1180,3.98393,-3.98393,4.05839,0.310778,-0.310778,1746,6536,130.2,-130.2,1.15,0.05,-0.05,0,TESS
1.0638184,3.191,0.39,-0.39,3220,4.79803,-4.79803,4.08617,,,2251,4963,122,-122,0.73,,,0,TESS
3.0617364,1.947,0.256,-0.256,6620,15.85,-15.85,8.08218,0.549472,-0.549472,1369,6783,131.6,-131.6,0.98,0.04,-0.04,0,TESS
1.2667147,1.712,0.475,-0.475,1870,12.3444,-12.3444,8.31491,0.803332,-0.803332,2105,6084,193,-193,1.87,0.08,-0.08,0,TESS
14.4896397,1.898,0.247,-0.247,40070,94.9383,-94.9383,7.558,0.446523,-0.446523,292,3376,157,-157,0.35,0.01,-0.01,0,TESS
1.7509117,1.4130673,0.0401343,-0.0401343,70067.1013669,1786.6484,-1786.6484,16.6835695,12.343045,-12.343045,666.1259003,3333,157,-157,0.443812,0.0137555,-0.0137555,0,TESS
1.7447031,1.066,0.32,-0.32,160,15.8749,-15.8749,0.591815,0.0344566,-0.0344566,896,3445,87,-87,0.43,0.01,-0.01,1,TESS
1.5229985,1.196,0.156,-0.156,58060,104.313,-104.313,8.99483,0.485033,-0.485033,687,3237,157,-157,0.35,0.01,-0.01,1,TESS
,5.513,0.78,-0.78,10056,10.32,-10.32,9.93012,0.653946,-0.653946,1010,5427.9,123.3,-123.3,0.91,0.05,-0.05,1,TESS
1.1979996,0.9682003,0.3064512,-0.3064512,1150.3177297,93.331795,-93.331795,1.2107339,1.1058786,-1.1058786,704.6326883,3332,63,-63,0.354529,0.0107089,-0.0107089,1,TESS
3.251249,2.123,0.293,-0.293,12040,16.1091,-16.1091,19.6899,1.12885,-1.12885,1436,6951,136.5,-136.5,1.66,0.07,-0.07,0,TESS
3.6466612,3.9225178,0.0591364,-0.0591364,8994.5736642,117.6988,-117.6988,13.2844134,0.6727048,-0.6727048,1434.1143407,6096,,,1.35672,0.0661156,-0.0661156,1,TESS
2.8106013,2.2499254,0.0104843,-0.0104843,10912.6752583,57.422012,-57.422012,15.9952263,0.8162721,-0.8162721,1578.6945221,6304,,,1.34004,0.0682036,-0.0682036,1,TESS
4.1934945,1.873,0.33,-0.33,2710,9.1303,-9.1303,9.49438,0.749546,-0.749546,953,5541,131.8,-131.8,1.63,0.09,-0.09,0,TESS
3.3326812,3.125,0.015,-0.015,17008,69.0431,-69.0431,14.4797,0.641244,-0.641244,1331,5645,,,1.11,0.05,-0.05,1,TESS
10.5988743,1.638,0.205,-0.205,12920,12.0092,-12.0092,12.6054,0.772646,-0.772646,574,5809.9,123.1,-123.1,1.04,0.05,-0.05,1,TESS
4.1197036,4.547,0.456,-0.456,2690,2.75282,-2.75282,9.06392,0.541736,-0.541736,1584,5848.8,105.9,-105.9,1.79,0.09,-0.09,1,TESS
3.1220166,3.5718864,0.031118,-0.031118,6304.9170255,40.38993,-40.38993,14.3229397,0.8957076,-0.8957076,1728.2631239,6280,,,1.72958,0.107337,-0.107337,1,TESS
2.8013515,5.405,1.516,-1.516,4590,317.191,-317.191,12.9252,3.31566,-3.31566,3607,7518,142.8,-142.8,1.67,0.07,-0.07,0,TESS
1.819376,2.97,1.015,-1.015,5240,81.078,-81.078,11.1303,1.56849,-1.56849,2917,7567,142.9,-142.9,1.53,0.06,-0.06,0,TESS
1.2749246,2.783,0.038,-0.038,18699,86.8734,-86.8734,22.0328,0.876995,-0.876995,2473,6459,,,1.52,0.06,-0.06,1,TESS
1.1167145,1.817,0.13,-0.13,12810,737.325,-737.325,20.4041,,,2612,6611,122,-122,1.22,,,0,TESS
2.974175,3.031634,0.343247,-0.343247,11707.257241,1687.3541,-1687.3541,3.756355,0.897648,-0.897648,492.1777269,3333,102,-102,0.302,0.065,-0.065,0,TESS
3.5678072,2.968,0.176,-0.176,17670,2961.66,-2961.66,34.7616,,,2225,7819,123,-123,1.71,,,0,TESS
4.2889696,2.517,0.433,-0.433,5850,8.8415,-8.8415,20.7112,1.29581,-1.29581,1404,6736.9,107.5,-107.5,2.61,0.12,-0.12,1,TESS
21.4921464,4.199,0.211,-0.211,5960,2.11749,-2.11749,9.09747,0.512649,-0.512649,608,5520,127.1,-127.1,1.11,0.06,-0.06,1,TESS
0.5481573,0.9424668,0.1871087,-0.1871087,226.8573536,17.501747,-17.501747,1.3591774,0.3923843,-0.3923843,1577.3911825,4590,176,-176,0.751825,0.0631583,-0.0631583,1,TESS
6.3084728,2.871,0.344,-0.344,3690,4.3484,-4.3484,6.00429,0.358546,-0.358546,1012,5840,125,-125,0.97,0.05,-0.05,1,TESS
2.5432595,1.12,0.237,-0.237,21300,157.543,-157.543,10.6224,0.958412,-0.958412,615,3757,157,-157,0.66,0.02,-0.02,1,TESS
1.7100122,1.79,0.112,-0.112,12680,2.36465,-2.36465,17.2191,0.87616,-0.87616,1493,5720,,,1.51,0.07,-0.07,1,TESS
1.2833689,2.592,0.141,-0.141,20090,2976.75,-2976.75,23.5753,6.22337,-6.22337,2357,5442,131.8,-131.8,1.01,0.06,-0.06,0,TESS
10.2436729,2.999,0.286,-0.286,9410,302.25,-302.25,11.2818,1.9152,-1.9152,1035,5845.9,122.8,-122.8,0.96,0.05,-0.05,1,TESS
3.6773543,1.441,0.185,-0.185,3949,167.475,-167.475,11.426,0.45212,-0.45212,1475,7887,218,-218,1.68,0.06,-0.06,1,TESS
1.6773063,2.352,0.028,-0.028,3910,75.2842,-75.2842,29.2836,2.71543,-2.71543,3110,6915,204,-204,2.56,0.1,-0.1,0,TESS
3.3294649,4.0123108,0.015446,-0.015446,10603.9863905,35.749672,-35.749672,16.0269619,0.6831824,-0.6831824,1616.2640286,6003,,,1.52238,0.0646733,-0.0646733,1,TESS
2.0915616,3.634,0.241,-0.241,2560,552.079,-552.079,14.2961,4.26469,-4.26469,2796,5551,131.6,-131.6,1.62,0.09,-0.09,0,TESS
2.774207,2.393565,0.531679,-0.531679,693.389889,66.471954,-66.471954,2.582442,3.122172,-3.122172,1170.9058394,5280,183,-183,0.945062,0.945062,-0.945062,0,TESS
19.4921473,3.568,0.061,-0.061,1700,0.107002,-0.107002,5.50689,0.255766,-0.255766,662,6128,124.1,-124.1,1.36,0.06,-0.06,1,TESS
4.6886342,2.651,0.107,-0.107,1469,28.776,-28.776,3.36071,0.226598,-0.226598,946,4954,129.1,-129.1,0.87,0.06,-0.06,1,TESS
4.7369669,2.58,0.099,-0.099,1238,29.8764,-29.8764,2.93924,0.156577,-0.156577,1166,5069.2,124.4,-124.4,0.79,0.04,-0.04,1,TESS
6.216994,2.759,0.875,-0.875,2060,319.965,-319.965,7.46488,0.71325,-0.71325,1432,6304,199.3,-199.3,1.54,0.07,-0.07,0,TESS
1.6739029,1.355,0.117,-0.117,863,22.3356,-22.3356,3.44449,0.189317,-0.189317,1461,6115.5,141.5,-141.5,1.22,0.06,-0.06,1,TESS
5.185768,2.356,0.166,-0.166,13002,511.58,-511.58,7.50399,0.660588,-0.660588,935,4664.8,144.3,-144.3,0.65,0.06,-0.06,1,TESS
3.0801795,3.4870958,0.0076663,-0.0076663,8926.432346,16.8745,-16.8745,17.0613,0.5824587,-0.5824587,1937.7234037,7511,130.4,-130.4,1.70169,0.0580402,-0.0580402,1,TESS
1.7134571,1.433,0.448,-0.448,355,25.9045,-25.9045,4.95462,0.283062,-0.283062,2240,8638,152.9,-152.9,2.64,0.09,-0.09,0,TESS
23.4428912,4.392,0.276,-0.276,1623,58.8818,-58.8818,3.02618,0.265056,-0.265056,527,4794.4,151.4,-151.4,0.85,0.07,-0.07,1,TESS
1.4920726,1.594,0.315,-0.315,907,51.3985,-51.3985,2.23482,0.160056,-0.160056,1409,5125,124,-124,0.81,0.05,-0.05,0,TESS
4.6117328,4.065,0.151,-0.151,11890,0.215946,-0.215946,18.7958,0.671401,-0.671401,1722,7346,210,-210,1.67,0.06,-0.06,1,TESS
9.72665,4.584,0.529,-0.529,2287,83.1154,-83.1154,7.23871,0.399353,-0.399353,1214,5583.6,118.3,-118.3,1.45,0.07,-0.07,1,TESS
5.1699026,1.972,0.094,-0.094,3110,1.15401,-1.15401,9.23587,0.555516,-0.555516,1356,6283.4,149.9,-149.9,1.48,0.08,-0.08,1,TESS
4.2403543,2.353,0.354,-0.354,842,25.8007,-25.8007,2.64301,0.127163,-0.127163,1113,5670,110.1,-110.1,0.93,0.04,-0.04,1,TESS
4.7948642,2.245,0.325,-0.325,2280,109.093,-109.093,3.3985,0.328165,-0.328165,919,4072,123.7,-123.7,0.65,0.06,-0.06,1,TESS
2.9956366,2.287,0.078,-0.078,7778,45.4583,-45.4583,13.1937,0.714035,-0.714035,1552,6135.5,142,-142,1.4,0.08,-0.08,1,TESS
17.3070631,3.646,0.202,-0.202,1909,52.0714,-52.0714,3.7275,0.296614,-0.296614,658,4230.6,104.4,-104.4,0.77,0.06,-0.06,1,TESS
5.113835,2.4556787,0.2931215,-0.2931215,1290.3750314,69.96525,-69.96525,5.6708634,1.1660464,-1.1660464,1369.8736571,6315.7,140.9,-140.9,1.50876,0.0786156,-0.0786156,1,TESS
9.0588209,3.342,0.214,-0.214,875,23.3623,-23.3623,2.67607,0.130267,-0.130267,864,5560.26,43.3509,-43.3509,0.96,0.04,-0.04,1,TESS
21.4003129,5.3847459,0.3229887,-0.3229887,960.7539877,34.036156,-34.036156,3.0010426,0.6084392,-0.6084392,621.592122,5560.26,43.3509,-43.3509,0.962324,0.0434171,-0.0434171,1,TESS
1.9828041,1.1139386,0.06483,-0.06483,132105.0435175,5127.973,-5127.973,10.8910702,0.5742868,-0.5742868,543.4709395,3213,157,-157,0.293047,0.0116176,-0.0116176,1,TESS
2.2984058,2.0873186,0.0214808,-0.0214808,30832.0537335,185.30644,-185.30644,13.7058869,1.0186243,-1.0186243,963.6320245,4221.54,100.121,-100.121,0.794584,0.0584924,-0.0584924,1,TESS
3.3366511,1.8580034,0.0320481,-0.0320481,6765.8704326,43.08213,-43.08213,4.1305078,0.1541721,-0.1541721,595.1913226,3552,157,-157,0.499698,0.0149283,-0.0149283,1,TESS
3.4845543,0.9158601,0.064584,-0.064584,13705.5317992,1063.4423,-1063.4423,4.2083193,1.2849267,-1.2849267,447.8143065,3204,157,-157,0.290216,0.0086926,-0.0086926,1,TESS
2.8753183,1.615,0.037,-0.037,23676,53.4753,-53.4753,11.1331,0.873749,-0.873749,846,4604,127.2,-127.2,0.68,0.05,-0.05,1,TESS
5.7459945,1.185,0.127,-0.127,3650,0.0651263,-0.0651263,2.06081,0.0618536,-0.0618536,393,3413,157,-157,0.32,0.01,-0.01,1,TESS
3.5438732,4.2332052,0.0354297,-0.0354297,10892.9403038,74.226776,-74.226776,19.1202757,0.9519045,-0.9519045,1687.334743,6466,128.891,-128.891,1.74624,0.0862691,-0.0862691,1,TESS
10.1367283,5.341,0.689,-0.689,1059,40.9179,-40.9179,5.44119,0.285221,-0.285221,1563,6283,128.818,-128.818,1.51,0.07,-0.07,1,TESS
1.8354365,1.633,0.382,-0.382,310,1.02976,-1.02976,5.7988,0.788472,-0.788472,2530,9758,344.1,-344.1,3.27,0.39,-0.39,0,TESS
6.7535728,2.173,0.21,-0.21,1740,59.1636,-59.1636,6.28796,0.328078,-0.328078,927,5880,130.1,-130.1,1.32,0.07,-0.07,1,TESS
3.3552444,3.7362246,0.0185962,-0.0185962,11199.9266299,43.980625,-43.980625,15.4971874,0.7699308,-0.7699308,1529.9640816,6373,,,1.41886,0.0702563,-0.0702563,1,TESS
30.1584857,3.852,0.199,-0.199,2293,91.4186,-91.4186,11.2128,0.618438,-0.618438,549,6083,149.4,-149.4,2.38,0.12,-0.12,1,TESS
3.3557219,1.599,0.088,-0.088,1101,24.2749,-24.2749,1.9149,0.0624086,-0.0624086,688,3807,157,-157,0.56,0.02,-0.02,1,TESS
1.4713984,3.028,0.453,-0.453,236,13.7886,-13.7886,3.62613,,,1925,5110.7,14.5,-14.5,2.66,,,0,TESS
7.1887332,2.9505752,0.4082451,-0.4082451,285.257999,24.15356,-24.15356,1.5254582,1.1745087,-1.1745087,830.5601795,5581,187,-187,0.882675,0.048995,-0.048995,1,TESS
8.4071591,5.002,0.226,-0.226,533,22.5152,-22.5152,10.1248,,,910,4642.6,29.9,-29.9,4.71,,,1,TESS
3.2810299,1.9734854,0.3763437,-0.3763437,1163.6040257,86.45212,-86.45212,2.5044826,1.9360542,-1.9360542,908.8517497,4783.6,103,-103,0.735345,0.0434171,-0.0434171,1,TESS
8.4388997,2.5274041,0.3636574,-0.3636574,1269.2030732,143.41447,-143.41447,3.0161255,0.4686422,-0.4686422,663.3374243,4783.6,103,-103,0.735345,0.0434171,-0.0434171,1,TESS
1.0754572,1.832,0.258,-0.258,690,0.830544,-0.830544,8.40705,0.567744,-0.567744,2156,6290,152.2,-152.2,3.29,0.18,-0.18,0,TESS
5.4589863,3.39,0.164,-0.164,1230,0.463667,-0.463667,4.40571,0.225116,-0.225116,1247,6223,130.6,-130.6,1.24,0.06,-0.06,1,TESS
17.9051919,4.555,0.739,-0.739,771,43.0811,-43.0811,3.00633,0.193885,-0.193885,824,6223,130.6,-130.6,1.24,0.06,-0.06,1,TESS
1.445433,3.684343,0.720241,-0.720241,16635.28994,2183.4067,-2183.4067,3.493627,0.975823,-0.975823,593.1709781,3266,101,-101,0.269,0.06,-0.06,0,TESS
30.4408598,4.586,1.174,-1.174,1500,26.1023,-26.1023,7.19468,0.989414,-0.989414,1223,8158.9,134.1,-134.1,1.58,0.1,-0.1,0,TESS
6.880459,2.037,0.391,-0.391,445,32.68,-32.68,2.77633,0.170915,-0.170915,929,6474,128.7,-128.7,1.31,0.06,-0.06,0,TESS
2.0197299,2.563,0.588,-0.588,426,16.1069,-16.1069,3.29943,0.183988,-0.183988,1689,5810,139.5,-139.5,1.77,0.09,-0.09,0,TESS
7.8092052,3.393,0.534,-0.534,480,0.101394,-0.101394,2.70889,0.135045,-0.135045,1085,5906.9,108.1,-108.1,1.22,0.06,-0.06,1,TESS
